GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),MarbelsPerPlayer(Player1Remaining Marbles),MarbelsPerPlayer(Player0Remaining Marbles),RuleCardsUsed(Rule-Setup),RuleCardsUsed(Rule-Movement),RuleCardsUsed(Rule-Push),RuleCardsUsed(Rule-PushOut),RuleCardsUsed(Rule-PushRequirement),RuleCardsUsed(Rule-Victory),PlayerType(PlayerType-1),PlayerType(PlayerType-0),MarbelsRemoved(Player0removed marbles),MarbelsRemoved(Player1removed marbles),WhoPushedOut(Player0Pushed Marbles),WhoPushedOut(Player1Pushed Marbles),Winner(PlayerIdx)
-972555057,MultiverseMarbles,0,GAME_OVER,200,200,2,4911,MCTS-Push,-3.0,-3.0,MCTS-OwnColor,1,MCTS-Push,1,1,1,MCTS-OwnColor,9,9,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,UNEVEN,ANY_THREE,MCTS-OwnColor,MCTS-Push,[1],[1],[1],"[0, 1]",-1
-1809973851,MultiverseMarbles,0,GAME_OVER,48,47,2,4912,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,6,10,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,UNEVEN,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[],"[0, 0, 0, 0]",[],"[0, 0, 0, 0]",1
-689814894,MultiverseMarbles,0,GAME_OVER,200,199,2,4913,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,FEWER_OR_EQUAL,ANY_THREE,MCTS-OwnColor,MCTS-Push,[],[],[],[],1
-2121320230,MultiverseMarbles,0,GAME_OVER,21,20,2,4914,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,MORE,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[],[],[],[1],0
-1836332955,MultiverseMarbles,0,GAME_OVER,77,76,2,4915,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,8,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,MORE_OR_EQUAL,PUSH_OUT,MCTS-OwnColor,MCTS-Push,[],"[0, 0]",[],"[0, 0, 0]",0
265160500,MultiverseMarbles,0,GAME_OVER,147,146,2,4916,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,8,9,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,UNEVEN,PUSH_OUT,MCTS-OwnColor,MCTS-Push,[],"[0, 0, 0]",[],"[0, 0, 0]",0
496838345,MultiverseMarbles,0,GAME_OVER,41,40,2,4917,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,8,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,MORE,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[],"[1, 0]",[],"[1, 1, 0]",0
-1415275976,MultiverseMarbles,0,GAME_OVER,71,70,2,4918,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,9,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,FEWER_OR_EQUAL,PUSH_OUT,MCTS-OwnColor,MCTS-Push,[],[0],[],"[0, 0, 0]",0
-519878002,MultiverseMarbles,0,GAME_OVER,52,51,2,4919,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,9,10,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,UNEVEN,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[],[0],[],[0],1
2114784558,MultiverseMarbles,0,GAME_OVER,20,19,2,4920,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,UNEVEN,ANY_THREE,MCTS-OwnColor,MCTS-Push,[],[],[],[],1
226657039,MultiverseMarbles,0,GAME_OVER,136,135,2,4921,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,10,9,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,EQUAL,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[],[0],[],[0],1
-1991139429,MultiverseMarbles,0,GAME_OVER,30,29,2,4922,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,MORE,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[],[],[],[],1
767638104,MultiverseMarbles,0,GAME_OVER,23,22,2,4923,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,FEWER_OR_EQUAL,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[],[],[],[],0
1872312350,MultiverseMarbles,0,GAME_OVER,50,49,2,4924,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,9,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,MORE_OR_EQUAL,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[],[0],[],"[1, 0]",1
1861972426,MultiverseMarbles,0,GAME_OVER,15,14,2,4925,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,FEWER_OR_MORE,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[],[],[],[1],0
-1097736695,MultiverseMarbles,0,GAME_OVER,80,79,2,4926,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,8,9,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,FEWER_OR_MORE,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[1],"[0, 0]",[1],"[0, 0]",1
-402987070,MultiverseMarbles,0,GAME_OVER,60,59,2,4927,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,9,10,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,MORE,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[],[0],[],[0],1
-941066956,MultiverseMarbles,0,GAME_OVER,121,120,2,4928,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,9,7,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,EVEN,PUSH_OUT,MCTS-OwnColor,MCTS-Push,"[1, 1]","[0, 1]","[1, 1]","[0, 1, 0, 0]",0
858996541,MultiverseMarbles,0,GAME_OVER,102,101,2,4929,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,10,7,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,FEWER_OR_EQUAL,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,"[1, 1, 1]",[],"[1, 1, 1]",[],1
-110688558,MultiverseMarbles,0,GAME_OVER,29,28,2,4930,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,EQUAL,ANY_THREE,MCTS-OwnColor,MCTS-Push,[],[],[],[],0
1544990881,MultiverseMarbles,0,GAME_OVER,200,200,2,4931,MCTS-Push,-3.0,-3.0,MCTS-OwnColor,1,MCTS-Push,1,1,1,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,EQUAL,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[],[],[],[],-1
2009404250,MultiverseMarbles,0,GAME_OVER,113,112,2,4932,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,7,9,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,EVEN,PUSH_OUT,MCTS-OwnColor,MCTS-Push,[1],"[0, 0, 0]",[1],"[0, 0, 0]",0
-1000979703,MultiverseMarbles,0,GAME_OVER,17,16,2,4933,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,EQUAL,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[],[],[],[],0
-1850204993,MultiverseMarbles,0,GAME_OVER,36,35,2,4934,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,FEWER_OR_MORE,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[],[],[],"[1, 1]",1
1936875463,MultiverseMarbles,0,GAME_OVER,57,56,2,4935,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,EVEN,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[],[],[],[0],0
1265540488,MultiverseMarbles,0,GAME_OVER,76,75,2,4936,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,8,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,EVEN,ANY_THREE,MCTS-OwnColor,MCTS-Push,[],"[0, 0]",[1],"[0, 0, 0, 1, 0, 1]",1
1797672439,MultiverseMarbles,0,GAME_OVER,23,22,2,4937,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,9,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,MORE,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[],[1],[],[1],0
1288849547,MultiverseMarbles,0,GAME_OVER,133,132,2,4938,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,5,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,EVEN,ANY_THREE,MCTS-OwnColor,MCTS-Push,[0],"[0, 1, 1, 0]","[0, 0, 0]","[1, 0, 1, 1, 1, 1, 1, 0, 0]",0
604887649,MultiverseMarbles,0,GAME_OVER,31,30,2,4939,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,7,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,MORE_OR_EQUAL,PUSH_OUT,MCTS-OwnColor,MCTS-Push,[],"[0, 0, 0]",[],"[0, 0, 0]",0
1581090391,MultiverseMarbles,0,GAME_OVER,22,21,2,4940,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,9,10,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,EVEN,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[],[1],[],[1],1
474066932,MultiverseMarbles,0,GAME_OVER,72,71,2,4941,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,10,8,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,MORE_OR_EQUAL,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[],"[1, 1]",[1],"[1, 1]",1
-1749155694,MultiverseMarbles,0,GAME_OVER,11,10,2,4942,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,FEWER_OR_EQUAL,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[],[],[],[],0
2053685152,MultiverseMarbles,0,GAME_OVER,200,200,2,4943,MCTS-Push,-3.0,-3.0,MCTS-OwnColor,1,MCTS-Push,1,1,1,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,EQUAL,ANY_THREE,MCTS-OwnColor,MCTS-Push,[],[],[],[0],-1
-828540716,MultiverseMarbles,0,GAME_OVER,116,115,2,4944,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,6,8,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,MORE_OR_EQUAL,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,"[1, 1]","[0, 0, 0, 0]","[1, 1]","[0, 0, 0, 0, 1, 0, 0]",1
1506155100,MultiverseMarbles,0,GAME_OVER,69,68,2,4945,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,9,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,MORE_OR_EQUAL,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[],[0],[],"[1, 0, 0, 0]",0
2140305352,MultiverseMarbles,0,GAME_OVER,30,29,2,4946,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,UNEVEN,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[],[],[],[],1
732421786,MultiverseMarbles,0,GAME_OVER,20,19,2,4947,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,FEWER_OR_EQUAL,ANY_THREE,MCTS-OwnColor,MCTS-Push,[],[],[],[],1
102458007,MultiverseMarbles,0,GAME_OVER,13,12,2,4948,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,UNEVEN,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[],[],[],[],0
550036091,MultiverseMarbles,0,GAME_OVER,19,18,2,4949,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,10,10,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,FEWER_OR_EQUAL,ANY_THREE,MCTS-OwnColor,MCTS-Push,[],[],[],[],0
-1558411284,MultiverseMarbles,0,GAME_OVER,38,37,2,4950,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,7,9,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,EVEN,ANY_THREE,MCTS-OwnColor,MCTS-Push,[1],"[1, 0, 0]",[1],"[1, 0, 0, 0]",1
1879156339,MultiverseMarbles,0,GAME_OVER,200,200,2,4951,MCTS-Push,-3.0,-3.0,MCTS-OwnColor,1,MCTS-Push,1,1,1,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,EQUAL,ANY_THREE,MCTS-OwnColor,MCTS-Push,[],[],[],"[0, 0]",-1
-1082029293,MultiverseMarbles,0,GAME_OVER,60,59,2,4952,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,7,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,MORE_OR_EQUAL,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[],"[0, 0, 0]",[],"[0, 0, 0, 0]",1
431122511,MultiverseMarbles,0,GAME_OVER,165,164,2,4953,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,8,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,EQUAL,PUSH_OUT,MCTS-OwnColor,MCTS-Push,[],"[0, 0]",[],"[0, 0, 0]",0
-1664251140,MultiverseMarbles,0,GAME_OVER,30,29,2,4954,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,EVEN,ANY_THREE,MCTS-OwnColor,MCTS-Push,[],[],[],[1],1
-1010895689,MultiverseMarbles,0,GAME_OVER,129,128,2,4955,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,7,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,FEWER_OR_MORE,PUSH_OUT,MCTS-OwnColor,MCTS-Push,[],"[0, 0, 0]",[1],"[0, 0, 0]",0
-372421586,MultiverseMarbles,0,GAME_OVER,52,51,2,4956,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,8,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,EVEN,ANY_THREE,MCTS-OwnColor,MCTS-Push,[1],[0],[1],[0],1
2132977043,MultiverseMarbles,0,GAME_OVER,31,30,2,4957,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,EQUAL,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[],[],[],[],0
-96872469,MultiverseMarbles,0,GAME_OVER,40,39,2,4958,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,FEWER_OR_EQUAL,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[],[],[],[],1
-99621366,MultiverseMarbles,0,GAME_OVER,68,67,2,4959,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,8,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,FEWER_OR_MORE,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[],"[0, 0]",[1],"[1, 0, 0]",1
1869561875,MultiverseMarbles,0,GAME_OVER,25,24,2,4960,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,MORE_OR_EQUAL,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[],[],[],[],0
-1260312328,MultiverseMarbles,0,GAME_OVER,13,12,2,4961,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,EQUAL,ANY_THREE,MCTS-OwnColor,MCTS-Push,[],[],[],[],0
-1229597039,MultiverseMarbles,0,GAME_OVER,32,31,2,4962,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,10,9,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,MORE,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[1],[],[1],[],1
-1899328253,MultiverseMarbles,0,GAME_OVER,62,61,2,4963,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,9,9,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,EVEN,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[],"[1, 0]",[],"[1, 0]",1
-1358956473,MultiverseMarbles,0,GAME_OVER,11,10,2,4964,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,FEWER_OR_EQUAL,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[],[],[],[],0
666567093,MultiverseMarbles,0,GAME_OVER,25,24,2,4965,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,MORE,ANY_THREE,MCTS-OwnColor,MCTS-Push,[],[],[],[1],0
-2078548254,MultiverseMarbles,0,GAME_OVER,200,200,2,4966,MCTS-Push,-3.0,-3.0,MCTS-OwnColor,1,MCTS-Push,1,1,1,MCTS-OwnColor,8,10,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,FEWER_OR_EQUAL,PUSH_OUT,MCTS-OwnColor,MCTS-Push,[],"[0, 0]",[],"[0, 0]",-1
1159967571,MultiverseMarbles,0,GAME_OVER,57,56,2,4967,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,7,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,FEWER_OR_MORE,PUSH_OUT,MCTS-OwnColor,MCTS-Push,[],"[0, 0, 0]",[],"[0, 0, 0]",0
1386254842,MultiverseMarbles,0,GAME_OVER,200,200,2,4968,MCTS-Push,-3.0,-3.0,MCTS-OwnColor,1,MCTS-Push,1,1,1,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,UNEVEN,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[],[],[],"[0, 1]",-1
1549098818,MultiverseMarbles,0,GAME_OVER,200,200,2,4969,MCTS-Push,-3.0,-3.0,MCTS-OwnColor,1,MCTS-Push,1,1,1,MCTS-OwnColor,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,EQUAL,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[],[],[],[0],-1
-1766566046,MultiverseMarbles,0,GAME_OVER,53,52,2,4970,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,FEWER_OR_MORE,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[],[],[],[0],0
802162989,MultiverseMarbles,0,GAME_OVER,65,64,2,4971,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,9,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,UNEVEN,PUSH_OUT,MCTS-OwnColor,MCTS-Push,[],[0],[],"[0, 0, 0]",0
-18891873,MultiverseMarbles,0,GAME_OVER,67,66,2,4972,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,8,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,FEWER_OR_MORE,ANY_THREE,MCTS-OwnColor,MCTS-Push,[],"[0, 1]",[],"[1, 0, 1]",0
-1507595937,MultiverseMarbles,0,GAME_OVER,141,140,2,4973,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,7,9,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,MORE,PUSH_OUT,MCTS-OwnColor,MCTS-Push,[1],"[0, 0, 0]",[1],"[0, 0, 0]",0
2061289176,MultiverseMarbles,0,GAME_OVER,35,34,2,4974,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,7,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,MORE_OR_EQUAL,PUSH_OUT,MCTS-OwnColor,MCTS-Push,[],"[0, 0, 0]",[],"[0, 0, 0]",0
754869986,MultiverseMarbles,0,GAME_OVER,58,57,2,4975,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,10,8,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,UNEVEN,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,"[1, 1]",[],"[1, 1]",[],1
-1368326210,MultiverseMarbles,0,GAME_OVER,82,81,2,4976,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,9,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,FEWER_OR_MORE,ANY_THREE,MCTS-OwnColor,MCTS-Push,[],[0],[1],"[1, 0]",1
-1256319909,MultiverseMarbles,0,GAME_OVER,85,84,2,4977,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,7,10,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,EVEN,PUSH_OUT,MCTS-OwnColor,MCTS-Push,[],"[0, 0, 0]",[],"[0, 0, 0]",0
-73282239,MultiverseMarbles,0,GAME_OVER,50,49,2,4978,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,8,8,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,EVEN,PUSH_OUT,MCTS-OwnColor,MCTS-Push,"[1, 1, 1]",[0],"[1, 1, 1]","[0, 0]",1
-2071853878,MultiverseMarbles,0,GAME_OVER,32,31,2,4979,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,EQUAL,YOUR_COLOR,MCTS-OwnColor,MCTS-Push,[],[],[],[],1
915237128,MultiverseMarbles,0,GAME_OVER,75,74,2,4980,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,EVEN,ANY_THREE,MCTS-OwnColor,MCTS-Push,[],[],[1],[0],0
1623127442,MultiverseMarbles,0,GAME_OVER,49,48,2,4981,MCTS-Push,-1.0,1.0,MCTS-OwnColor,2,MCTS-Push,2,1,1,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,FEWER_OR_MORE,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[],[],[],"[1, 1]",0
-867485689,MultiverseMarbles,0,GAME_OVER,28,27,2,4982,MCTS-Push,1.0,-1.0,MCTS-OwnColor,1,MCTS-Push,1,2,2,MCTS-OwnColor,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,FEWER_OR_MORE,ONE_OF_EACH,MCTS-OwnColor,MCTS-Push,[],[],[],[1],1
